id,address,categories,primaryCategories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.description,menus.name,name,postalCode,priceRangeMin,priceRangeMax,province
AVwd95bD_7pvs4fz-2aw,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,4.99,4.99,,Cheese Pizza,Macys Place Pizzeria,14225,0,25,NY
AVwd95bD_7pvs4fz-2aw,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,32.99,12.99,,Taco Pizza,Macys Place Pizzeria,14225,0,25,NY
AVwd95bD_7pvs4fz-2aw,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,11.99,4.99,,Pizza Logs,Macys Place Pizzeria,14225,0,25,NY
AVwd95bD_7pvs4fz-2aw,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,15.99,15.99,,Cheese Pizza & 1 Topping,Macys Place Pizzeria,14225,0,25,NY
AVwd95bD_7pvs4fz-2aw,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,17.99,17.99,,Small Cheese & 1 Topping Pizza,Macys Place Pizzeria,14225,0,25,NY
AVwdumb4_7pvs4fz8t54,8110 W Union Hills Dr,"Pizza,Restaurant,Fast Food,Pizza Place",Accommodation & Food Services,Glendale,US,us/az/glendale/8110wunionhillsdr/-2031720203,33.65357,-112.233595,,16.99,16.99,,White Seafood Pizza,Arizona Pizza Company,85308,0,25,AZ
AVwdumb4_7pvs4fz8t54,8110 W Union Hills Dr,"Pizza,Restaurant,Fast Food,Pizza Place",Accommodation & Food Services,Glendale,US,us/az/glendale/8110wunionhillsdr/-2031720203,33.65357,-112.233595,,4.29,4.29,,Jackie Earl's Cheese Pizza,Arizona Pizza Company,85308,0,25,AZ
AVwczgYSkufWRAb5zNBx,90 S Main St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Johnstown,US,us/oh/johnstown/90smainst/-2068272560,40.152074,-82.68329,,5.75,5.75,,Pizza Sub,Pizzaburg,43031,0,30,OH
AVwdCZyb_7pvs4fz1mSG,2345 E Centennial Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,North Las Vegas,US,us/nv/northlasvegas/2345ecentennialpkwy/236494560,36.274975,-115.11845,,11.99,11.99,,Cheese Pizza,DeLucias Pizzeria,89081,0,25,NV
AVwdCZyb_7pvs4fz1mSG,2345 E Centennial Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,North Las Vegas,US,us/nv/northlasvegas/2345ecentennialpkwy/236494560,36.274975,-115.11845,,20.99,14.99,,White Pizza,DeLucias Pizzeria,89081,0,25,NV
AVwdCZyb_7pvs4fz1mSG,2345 E Centennial Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,North Las Vegas,US,us/nv/northlasvegas/2345ecentennialpkwy/236494560,36.274975,-115.11845,,17.99,11.99,,Specialty Pizzas,DeLucias Pizzeria,89081,0,25,NV
AVwdCZyb_7pvs4fz1mSG,2345 E Centennial Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,North Las Vegas,US,us/nv/northlasvegas/2345ecentennialpkwy/236494560,36.274975,-115.11845,,49.99,49.99,,"18"" Cheese Pizza",DeLucias Pizzeria,89081,0,25,NV
AVwdCZyb_7pvs4fz1mSG,2345 E Centennial Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,North Las Vegas,US,us/nv/northlasvegas/2345ecentennialpkwy/236494560,36.274975,-115.11845,,9.99,9.99,,Cheese Pizza,DeLucias Pizzeria,89081,0,25,NV
AVwdCZyb_7pvs4fz1mSG,2345 E Centennial Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,North Las Vegas,US,us/nv/northlasvegas/2345ecentennialpkwy/236494560,36.274975,-115.11845,,14.99,14.99,,Pizza Freenzy,DeLucias Pizzeria,89081,0,25,NV
AV1teilCRxPSIh2RbNhZ,1260 Texas Ave Ste H,"Pizza,Restaurant,American restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Alexandria,US,us/la/alexandria/1260texasavesteh/-617173647,31.288586,-92.47294,,5,5,,Kids Cheese Pizza,Wildwood Pizza,71301,0,25,LA
AVwdPnuP_7pvs4fz3zoB,8977 N Scottsdale Rd,"Pizza Place,Pizza Place Resort Corridor",Accommodation & Food Services,Paradise Valley,US,us/az/paradisevalley/8977nscottsdalerd/3446753,33.566876,-111.925361,,15.95,15.95,,Pizza Chef,Pomo,85253,25,40,AZ
AVweUktQByjofQCxxMCG,1608 W Friendly Ave,"Restaurant,Pizza Place Brice Street Area,Pizza Place",Accommodation & Food Services,Greensboro,US,us/nc/greensboro/1608wfriendlyave/-874863116,36.075201,-79.814066,,6.99,6.99,Loaded with extra cheeseampcomma pepperoni ampamp sauce,Pizza Sub,Hungry Howies Pizza,27403,25,40,NC
AVweUktQByjofQCxxMCG,1608 W Friendly Ave,"Restaurant,Pizza Place Brice Street Area,Pizza Place",Accommodation & Food Services,Greensboro,US,us/nc/greensboro/1608wfriendlyave/-874863116,36.075201,-79.814066,,9.99,9.99,Pepperoniampcomma beefampcomma hamampcomma sausage and mozzarella cheese,Meat Eater Pizza,Hungry Howies Pizza,27403,25,40,NC
AVwcvcBy_7pvs4fzyddm,8381 Market St,Pizza Place,Accommodation & Food Services,Youngstown,US,us/oh/youngstown/8381marketst/-697115922,40.996343,-80.66232,,8.99,8.99,,Make Any Pizza a Supreme with 5 Toppings,Bruno Bros Pizza,44512,0,25,OH
AVwcvcBy_7pvs4fzyddm,8381 Market St,Pizza Place,Accommodation & Food Services,Youngstown,US,us/oh/youngstown/8381marketst/-697115922,40.996343,-80.66232,,8.99,8.99,,Make Any Pizza A Supreme With 5 Toppings,Bruno Bros Pizza,44512,0,25,OH
AVwclh80ByjofQCxf7tx,9135 W Sam Houston Pkwy N,Pizza Place,Accommodation & Food Services,Houston,US,us/tx/houston/9135wsamhoustonpkwyn/1124576637,29.904366,-95.554944,,3.99,3.99,,Kid's Pizza,Milanos Pizzeria Italian Grill,77064,0,25,TX
AVweZbc9ByjofQCxx1kF,4001 John Knox Dr,"Pizza Place,Restaurants",Accommodation & Food Services,Abilene,US,us/tx/abilene/4001johnknoxdr/1045531984,32.403556,-99.767292,,4.99,4.99,,Chocolate Chip Pizza,DoubleDaves PizzaWorks,79606,0,25,TX
AVwdDZzcByjofQCxlBKL,3414 W Union Hills Dr,"Pizza,Italian restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Phoenix,US,us/az/phoenix/3414wunionhillsdr/775330975,33.65465,-112.13275,,5.5,5.5,,Meatball Pizza Roll,Ray's Pizza,85027,0,25,AZ
AVwdDZzcByjofQCxlBKL,3414 W Union Hills Dr,"Pizza,Italian restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Phoenix,US,us/az/phoenix/3414wunionhillsdr/775330975,33.65465,-112.13275,,5.5,5.5,,Green Pepper and Onion Pizza Roll,Ray's Pizza,85027,0,25,AZ
AVwdDZzcByjofQCxlBKL,3414 W Union Hills Dr,"Pizza,Italian restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Phoenix,US,us/az/phoenix/3414wunionhillsdr/775330975,33.65465,-112.13275,,4.25,4.25,,Pizza Fries with Pepperoni Or Bacon,Ray's Pizza,85027,0,25,AZ
AVwd4yfD_7pvs4fz-JKy,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,13,13,Red sauce Mozzarella Mushrooms Green Peppers Mixed Onions Black Olives and Roma Tomatoes With Cheddar Mozzarella blend on top,Garden Vegetarian Pizza Baking Required,Papa Murphys,52240,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,13,13,Creamy garlic sauce mozzarella chicken Roma tomatoes green onions and herb and cheese blend on a gluten free crust,Medium Chicken Garlic Gluten Free Crust Pizza Baking Required,Papa Murphys,52240,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,13,13,Red sauce mozzarella pepperoni Italian sausage mushrooms olives and herb and cheese blend on a gluten free crust,Medium Cowboy Gluten Free Crust Pizza Baking Required,Papa Murphys,52240,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,13,13,,Taco Grande Pizza Baking Required,Papa Murphys,52240,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,15,15,Creamy garlic sauce mozzarella chicken bacon Roma tomatoes and mixed onions topped with Roma tomatoes bacon and a blend of mozzarella and cheddar cheeses,Chicken Bacon Stuffed Pizza Baking Required,Papa Murphys,52240,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,10,10,Choose one of our fresh dough options then top your pizza with everyone39s favorite toppings With this custom madefromscratch pizza even the pickiest of eaters will be happy too,Create Your Own Large Pizza Baking Required,Papa Murphys,52240,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,13,13,Choose one of our fresh dough options then top your pizza with everyone39s favorite toppings With this custom madefromscratch pizza even the pickiest of eaters will be happy too,Create Your Own Family Size Pizza Baking Required,Papa Murphys,52240,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,3,3,Make 39n bake pizza kit with an individual original crust red sauce and mozzarella,Mini Murph Cheese Pizza Baking Required,Papa Murphys,52240,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,14,14,Red sauce mozzarella salami pepperoni Italian sausage mushrooms mixed onions and olives on a gluten free crust,Medium Murphy39s Combo Gluten Free Crust Pizza Baking Required,Papa Murphys,52240,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,13,13,Red sauce mozzarella pepperoni Italian sausage mushrooms olives and herb and cheese blend Recommended on an original crust,Cowboy Pizza Baking Required,Papa Murphys,52240,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,10,10,Enjoy your own creation on a glutenfree crust topped with everyone39s favorite toppings With this custom madefromscratch pizza even the pickiest of eaters will be happy too,Create Your Own Medium Gluten Free Crust Pizza Baking Required,Papa Murphys,52240,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,13,13,Red sauce Mozzarella Spinach Black Olives Roma Tomatoes Pepperoni Feta cheese and Zesty Herb blend,Greek Pepperoni Pizza Baking Required,Papa Murphys,52240,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,5,5,Fresh dough chocolate chips mini marshmallows and crisp topping,S39mores Pizza,Papa Murphys,52240,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,13,13,Creamy garlic sauce mozzarella chicken Roma tomatoes green onions and herb and cheese blend Recommended on an original crust,Chicken Garlic Pizza Baking Required,Papa Murphys,52240,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,11.5,11.5,Red sauce mozzarella Canadian bacon and pineapple Recommended on an original crust,Hawaiian Pizza Baking Required,Papa Murphys,52240,0,25,IA
AVwdtJCD_7pvs4fz8g3-,5474 Central Florida Pkwy,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Orlando,US,us/fl/orlando/5474centralfloridapkwy/-1133935011,28.407027,-81.45003,,9.99,9.99,,Build You Own Pizza,Famas Ristorante,32821,25,40,FL
AVwckJ-gkufWRAb5wlE8,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,14.95,14.95,"Veal scaloppine sauteed in olive oil with fresh mushrooms, capers, olives and marinara sauce.",Vitello Alla Pizzaiola,Angelas Italian Restaurant,28227,0,25,NC
AVwckJ-gkufWRAb5wlE8,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,,New York Style Pizza with Meatballs,Angelas Italian Restaurant,28227,0,25,NC
AVwckJ-gkufWRAb5wlE8,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,,New York Style Pizza with Fresh Garlic,Angelas Italian Restaurant,28227,0,25,NC
AVwckJ-gkufWRAb5wlE8,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,,New York Style Pizza with Onions,Angelas Italian Restaurant,28227,0,25,NC
AVwckJ-gkufWRAb5wlE8,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,,New York Style Pizza with Ham,Angelas Italian Restaurant,28227,0,25,NC
AVwckJ-gkufWRAb5wlE8,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,,New York Style Pizza With Black Olives,Angelas Italian Restaurant,28227,0,25,NC
AVwckJ-gkufWRAb5wlE8,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,,New York Style Pizza With Pineapple,Angelas Italian Restaurant,28227,0,25,NC
AVwckJ-gkufWRAb5wlE8,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,,New York Style Pizza With Sausage,Angelas Italian Restaurant,28227,0,25,NC
AVwckJ-gkufWRAb5wlE8,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,,New York Style Pizza With Green Peppers,Angelas Italian Restaurant,28227,0,25,NC
AVwckJ-gkufWRAb5wlE8,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,12.95,12.95,"Ricotta, mozzarella and fresh garlic.",White Pizza,Angelas Italian Restaurant,28227,0,25,NC
AVwckJ-gkufWRAb5wlE8,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,,New York Style Pizza With Anchovies,Angelas Italian Restaurant,28227,0,25,NC
AVwckJ-gkufWRAb5wlE8,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,,New York Style Pizza with Mushrooms,Angelas Italian Restaurant,28227,0,25,NC
AVwckJ-gkufWRAb5wlE8,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,,New York Style Pizza With Onions,Angelas Italian Restaurant,28227,0,25,NC
AVwcz6KlByjofQCxicXH,4914 30th Ave,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Woodside,US,us/ny/woodside/491430thave/1207600366,40.760309,-73.907433,,21.99,21.99,,Stuffed Spinach Pizza,Mama Carmelas Pizza,11377,25,40,NY
AVwcz6KlByjofQCxicXH,4914 30th Ave,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Woodside,US,us/ny/woodside/491430thave/1207600366,40.760309,-73.907433,,15.75,15.75,,Regular Cheese Pizza Pie,Mama Carmelas Pizza,11377,25,40,NY
AVwcz6KlByjofQCxicXH,4914 30th Ave,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Woodside,US,us/ny/woodside/491430thave/1207600366,40.760309,-73.907433,,17.99,17.99,,Salad Pizza,Mama Carmelas Pizza,11377,25,40,NY
AVwcz6KlByjofQCxicXH,4914 30th Ave,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Woodside,US,us/ny/woodside/491430thave/1207600366,40.760309,-73.907433,,17.99,17.99,,Chicken & Tomato Pizza,Mama Carmelas Pizza,11377,25,40,NY
AVwcz6KlByjofQCxicXH,4914 30th Ave,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Woodside,US,us/ny/woodside/491430thave/1207600366,40.760309,-73.907433,,16.99,16.99,,Fresh Mozzarella Marinara Pizza,Mama Carmelas Pizza,11377,25,40,NY
AVwcz6KlByjofQCxicXH,4914 30th Ave,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Woodside,US,us/ny/woodside/491430thave/1207600366,40.760309,-73.907433,,17.99,17.99,,Broccoli White Pizza,Mama Carmelas Pizza,11377,25,40,NY
AVwcz6KlByjofQCxicXH,4914 30th Ave,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Woodside,US,us/ny/woodside/491430thave/1207600366,40.760309,-73.907433,,17.99,17.99,,Lasagna Pizza,Mama Carmelas Pizza,11377,25,40,NY
AVwcz6KlByjofQCxicXH,4914 30th Ave,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Woodside,US,us/ny/woodside/491430thave/1207600366,40.760309,-73.907433,,17.99,17.99,,Spinach White Pizza,Mama Carmelas Pizza,11377,25,40,NY
AVweaRbG_7pvs4fzCuk4,346 S Santa Fe Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Edmond,US,us/ok/edmond/346ssantafeave/-649029277,35.651611,-97.512964,,20.99,20.99,,Large Specialty Calzone and Large Specialty Pizza,Stars Stripes Pizza,73003,0,25,OK
AVweaRbG_7pvs4fzCuk4,346 S Santa Fe Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Edmond,US,us/ok/edmond/346ssantafeave/-649029277,35.651611,-97.512964,,16.99,16.99,,Two Large Single Topping Pizzas,Stars Stripes Pizza,73003,0,25,OK
AVweaRbG_7pvs4fzCuk4,346 S Santa Fe Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Edmond,US,us/ok/edmond/346ssantafeave/-649029277,35.651611,-97.512964,,18.99,18.99,,Large Single Topping and Large Specialty Pizza,Stars Stripes Pizza,73003,0,25,OK
AV5Poksna4HuVbedB_Ia,181 E Broadway,"Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/181ebroadway/-267048290,40.714197,-73.989389,,16,16,,Sicilian Pizza,East Broadway Pizza,10002,0,25,NY
AVzA2PtuLD2H7whiWF8-,607 Merrick Rd,Pizza Place,Accommodation & Food Services,Rockville Centre,US,us/ny/rockvillecentre/607merrickrd/1345236744,40.654078,-73.630974,,16.25,16.25,,Regular 2 Topping Pizza,Bonbinos Pizzeria,11570,0,25,NY
AVzA2PtuLD2H7whiWF8-,607 Merrick Rd,Pizza Place,Accommodation & Food Services,Rockville Centre,US,us/ny/rockvillecentre/607merrickrd/1345236744,40.654078,-73.630974,,18.25,18.25,,Regular 3 Topping Pizza,Bonbinos Pizzeria,11570,0,25,NY
AVzA2PtuLD2H7whiWF8-,607 Merrick Rd,Pizza Place,Accommodation & Food Services,Rockville Centre,US,us/ny/rockvillecentre/607merrickrd/1345236744,40.654078,-73.630974,,24,24,,Chicago Pizza,Bonbinos Pizzeria,11570,0,25,NY
AVzA1Vq_LD2H7whiWFMp,154 Church Steet,Pizza Place,Accommodation & Food Services,New York,US,us/ny/newyork/154churchsteet/831411592,40.71499,-74.00785,,2.5,2.5,,Cheese Pizza Slices,Dona Bella Pizza,10007,0,25,NY
AVzA1Vq_LD2H7whiWFMp,154 Church Steet,Pizza Place,Accommodation & Food Services,New York,US,us/ny/newyork/154churchsteet/831411592,40.71499,-74.00785,,16,16,,Cheese Pizza,Dona Bella Pizza,10007,0,25,NY
AVzX8tJF3D1zeR_xBpwF,471 Pinetown Rd,Pizza Place,Accommodation & Food Services,Fort Washington,US,us/pa/fortwashington/471pinetownrd/124117769,40.138935,-75.195355,,6.99,6.99,,White Pizza,Lucianis Brick Oven Pizzeria,19034,0,25,PA
AVzX8tJF3D1zeR_xBpwF,471 Pinetown Rd,Pizza Place,Accommodation & Food Services,Fort Washington,US,us/pa/fortwashington/471pinetownrd/124117769,40.138935,-75.195355,,3.99,3.99,,Pizza Fries,Lucianis Brick Oven Pizzeria,19034,0,25,PA
AVzX8tJF3D1zeR_xBpwF,471 Pinetown Rd,Pizza Place,Accommodation & Food Services,Fort Washington,US,us/pa/fortwashington/471pinetownrd/124117769,40.138935,-75.195355,,12.99,12.99,,Pizza Capri,Lucianis Brick Oven Pizzeria,19034,0,25,PA
AVzX8tJF3D1zeR_xBpwF,471 Pinetown Rd,Pizza Place,Accommodation & Food Services,Fort Washington,US,us/pa/fortwashington/471pinetownrd/124117769,40.138935,-75.195355,,4.59,4.59,,Pizza Burger,Lucianis Brick Oven Pizzeria,19034,0,25,PA
AVwdxVzvkufWRAb59G2Q,285 E Alessandro Blvd,"Pizza,Italian Restaurant,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Riverside,US,us/ca/riverside/285ealessandroblvd/-108989273,33.915287,-117.328837,,21.95,14.45,,Bbq Chicken Pizza,Romanos Chicago Pizzeria,92508,0,25,CA
AVwdA_5x_7pvs4fz1XsP,16948 E Shea Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Fountain Hills,US,us/az/fountainhills/16948esheablvd/891476236,33.574011,-111.713952,,2.5,2.5,,Pepperoni Pizza Pinwheel,Redendos Pizzeria,85268,0,25,AZ
